image num 1,perceptron_out = 5.84459
image num 1805,perceptron_out = 3.14347
image num 1806,perceptron_out = 3.94661
image num 1807,perceptron_out = 11.4327
image num 1808,perceptron_out = 7.92475
image num 1809,perceptron_out = 14.2714
image num 1810,perceptron_out = 6.38136
image num 1811,perceptron_out = 6.71035
image num 1812,perceptron_out = 8.85009
image num 1813,perceptron_out = 8.11847
image num 1814,perceptron_out = 24.9634
image num 1815,perceptron_out = 9.6213
image num 1816,perceptron_out = 7.57931
image num 1817,perceptron_out = 5.17038
image num 1818,perceptron_out = 8.44072
image num 1819,perceptron_out = 6.66041
image num 1820,perceptron_out = 7.02696
image num 1821,perceptron_out = 12.2749
image num 1822,perceptron_out = 7.03315
image num 1823,perceptron_out = 6.50492
image num 1824,perceptron_out = 5.30474
image num 1825,perceptron_out = 9.74501
image num 1826,perceptron_out = 3.75472
image num 1827,perceptron_out = 4.33484
image num 1828,perceptron_out = 3.99872
image num 1829,perceptron_out = 11.6057
image num 1830,perceptron_out = 10.004
image num 1831,perceptron_out = 6.92007
image num 1832,perceptron_out = 6.46233
image num 1833,perceptron_out = 13.4953
image num 1834,perceptron_out = 7.72759
image num 1835,perceptron_out = 8.76206
image num 1836,perceptron_out = 6.11304
image num 1837,perceptron_out = 6.03168
image num 1838,perceptron_out = 13.5733
image num 1839,perceptron_out = 5.08176
image num 1840,perceptron_out = 3.90882
image num 1841,perceptron_out = 10.9046
image num 1842,perceptron_out = 7.98669
image num 1843,perceptron_out = 14.8329
image num 1844,perceptron_out = 21.4258
image num 1845,perceptron_out = 14.1337
image num 1846,perceptron_out = 7.04584
image num 1847,perceptron_out = 10.7445
image num 1848,perceptron_out = 11.5323
image num 1849,perceptron_out = 8.49441
image num 1850,perceptron_out = 7.41648
image num 1851,perceptron_out = 9.04336
image num 1852,perceptron_out = 3.44878
image num 1853,perceptron_out = 3.26682
image num 1854,perceptron_out = 12.9312
image num 1855,perceptron_out = 4.33259
image num 1856,perceptron_out = 4.42809
image num 1857,perceptron_out = 6.9996
image num 1858,perceptron_out = 6.02563
image num 1859,perceptron_out = 5.50989
image num 1860,perceptron_out = 4.02898
image num 1861,perceptron_out = 5.98832
image num 1862,perceptron_out = 17.445
image num 1863,perceptron_out = 5.44347
image num 1864,perceptron_out = 6.08057
image num 1865,perceptron_out = 9.69837
image num 1866,perceptron_out = 4.55325
image num 1867,perceptron_out = 19.7681
image num 1868,perceptron_out = 5.16284
image num 1869,perceptron_out = 9.844
image num 1870,perceptron_out = 10.4742
image num 1871,perceptron_out = 12.3293
image num 1872,perceptron_out = 19.1668
image num 1873,perceptron_out = 6.13519
image num 1874,perceptron_out = 7.44466
image num 1875,perceptron_out = 7.97731
image num 1876,perceptron_out = 7.21287
image num 1877,perceptron_out = 14.6136
image num 1878,perceptron_out = 16.806
image num 1879,perceptron_out = 6.20897
image num 1880,perceptron_out = 5.95542
image num 1881,perceptron_out = 8.38538
image num 1882,perceptron_out = 5.41829
image num 1883,perceptron_out = 5.45517
image num 1884,perceptron_out = 5.89394
image num 1885,perceptron_out = 4.27785
image num 1886,perceptron_out = 7.25417
image num 1887,perceptron_out = 7.61885
image num 1888,perceptron_out = 7.30003
image num 1889,perceptron_out = 8.76643
image num 1890,perceptron_out = 9.72741
image num 1891,perceptron_out = 16.8361
image num 1892,perceptron_out = 10.0552
image num 1893,perceptron_out = 4.28985
image num 1894,perceptron_out = 13.347
image num 1895,perceptron_out = 5.79572
image num 1896,perceptron_out = 8.57941
image num 1897,perceptron_out = 13.0732
image num 1898,perceptron_out = 6.43016
image num 1899,perceptron_out = 5.89194
image num 1900,perceptron_out = 7.62627
image num 1901,perceptron_out = 9.46459
image num 1902,perceptron_out = 9.37499
image num 1903,perceptron_out = 13.5386
image num 1904,perceptron_out = 8.0662
image num 1905,perceptron_out = 17.9885
image num 1906,perceptron_out = 12.8755
image num 1907,perceptron_out = 8.44691
image num 1908,perceptron_out = 5.40999
image num 1909,perceptron_out = 16.114
image num 1910,perceptron_out = 6.15543
image num 1911,perceptron_out = 12.8823
image num 1912,perceptron_out = 11.2839
image num 1913,perceptron_out = 9.42152
image num 1914,perceptron_out = 4.32054
image num 1915,perceptron_out = 7.06168
image num 1916,perceptron_out = 10.8944
image num 1917,perceptron_out = 5.4368
image num 1918,perceptron_out = 11.749
image num 1919,perceptron_out = 6.39272
image num 1920,perceptron_out = 4.74127
image num 1921,perceptron_out = 4.01031
image num 1922,perceptron_out = 6.829
image num 1923,perceptron_out = 4.01856
image num 1924,perceptron_out = 12.8788
image num 1925,perceptron_out = 4.38072
image num 1926,perceptron_out = 5.07266
image num 1927,perceptron_out = 4.36963
image num 1928,perceptron_out = 3.76754
image num 1929,perceptron_out = 7.40266
image num 1930,perceptron_out = 5.64654
image num 1931,perceptron_out = 8.21598
image num 1932,perceptron_out = 6.05869
image num 1933,perceptron_out = 3.05219
image num 1934,perceptron_out = 14.9993
image num 1935,perceptron_out = 7.14133
image num 1936,perceptron_out = 13.0572
image num 1937,perceptron_out = 5.10302
image num 1938,perceptron_out = 14.1509
image num 1939,perceptron_out = 9.67757
image num 1940,perceptron_out = 6.18077
image num 1941,perceptron_out = 5.21812
image num 1942,perceptron_out = 9.87765
image num 1943,perceptron_out = 5.66814
image num 1944,perceptron_out = 9.67955
image num 1945,perceptron_out = 8.87195
image num 1946,perceptron_out = 8.78637
image num 1947,perceptron_out = 9.80104
image num 1948,perceptron_out = 23.72
image num 1949,perceptron_out = 10.8242
image num 1950,perceptron_out = 7.10474
image num 1951,perceptron_out = 7.34515
image num 1952,perceptron_out = 7.92013
image num 1953,perceptron_out = 10.9723
image num 1954,perceptron_out = 12.2791
image num 1955,perceptron_out = 4.4664
image num 1956,perceptron_out = 13.2514
image num 1957,perceptron_out = 9.48876
image num 1958,perceptron_out = 4.84157
image num 1959,perceptron_out = 6.29863
image num 1960,perceptron_out = 5.58146
image num 1961,perceptron_out = 5.08252
image num 1962,perceptron_out = 6.23722
image num 1963,perceptron_out = 5.95241
image num 1964,perceptron_out = 12.5305
image num 1965,perceptron_out = 7.89523
image num 1966,perceptron_out = 9.79868
image num 1967,perceptron_out = 4.91757
image num 1968,perceptron_out = 9.12589
image num 1969,perceptron_out = 10.625
image num 1970,perceptron_out = 6.59246
image num 1971,perceptron_out = 7.01369
image num 1972,perceptron_out = 14.329
image num 1973,perceptron_out = 4.75762
image num 1974,perceptron_out = 7.1108
image num 1975,perceptron_out = 5.64809
image num 1976,perceptron_out = 4.26811
image num 1977,perceptron_out = 9.38323
image num 1978,perceptron_out = 7.18292
image num 1979,perceptron_out = 6.16614
image num 1980,perceptron_out = 5.80174
image num 1981,perceptron_out = 6.09751
image num 1982,perceptron_out = 8.55834
image num 1983,perceptron_out = 9.84256
image num 1984,perceptron_out = 11.2623
image num 1985,perceptron_out = 18.823
image num 1986,perceptron_out = 9.14537
image num 1987,perceptron_out = 12.7715
image num 1988,perceptron_out = 7.54252
image num 1989,perceptron_out = 17.6468
image num 1990,perceptron_out = 9.65102
image num 1991,perceptron_out = 9.78519
image num 1992,perceptron_out = 8.26922
image num 1993,perceptron_out = 16.2663
image num 1994,perceptron_out = 13.6679
image num 1995,perceptron_out = 10.6137
image num 1996,perceptron_out = 7.77474
image num 1997,perceptron_out = 6.29562
image num 1998,perceptron_out = 5.04961
image num 1999,perceptron_out = 13.3577
image num 2000,perceptron_out = 4.30707
image num 2001,perceptron_out = 13.8671
image num 2002,perceptron_out = 8.73185
image num 2003,perceptron_out = 6.50289
image num 2004,perceptron_out = 7.96777
image num 2005,perceptron_out = 11.0237
image num 2006,perceptron_out = 7.21204
image num 2007,perceptron_out = 6.08662
image num 2008,perceptron_out = 5.1423
image num 2009,perceptron_out = 5.72146
image num 2010,perceptron_out = 5.88592
image num 2011,perceptron_out = 13.5073
image num 2012,perceptron_out = 4.75132
image num 2013,perceptron_out = 7.21754
image num 2014,perceptron_out = 3.72798
image num 2015,perceptron_out = 5.54561
image num 2016,perceptron_out = 24.7116
image num 2017,perceptron_out = 6.8608
image num 2018,perceptron_out = 15.4464
image num 2019,perceptron_out = 7.77044
image num 2020,perceptron_out = 8.24283
image num 2021,perceptron_out = 9.90394
image num 2022,perceptron_out = 6.90014
image num 2023,perceptron_out = 16.0563
image num 2024,perceptron_out = 9.43151
image num 2025,perceptron_out = 9.46504
image num 2026,perceptron_out = 7.86492
image num 2027,perceptron_out = 4.50592
image num 2028,perceptron_out = 9.61267
image num 2029,perceptron_out = 6.31727
image num 2030,perceptron_out = 8.93193
image num 2031,perceptron_out = 5.09022
image num 2032,perceptron_out = 4.9124
image num 2033,perceptron_out = 9.95982
image num 2034,perceptron_out = 12.3726
image num 2035,perceptron_out = 10.1289
image num 2036,perceptron_out = 9.99358
image num 2037,perceptron_out = 16.2055
image num 2038,perceptron_out = 15.146
image num 2039,perceptron_out = 4.35294
image num 2040,perceptron_out = 12.1328
image num 2041,perceptron_out = 15.4605
image num 2042,perceptron_out = 8.8663
image num 2043,perceptron_out = 7.41101
image num 2044,perceptron_out = 21.4616
image num 2045,perceptron_out = 14.7135
image num 2046,perceptron_out = 8.49952
image num 2047,perceptron_out = 10.8653
image num 2048,perceptron_out = 3.33679
image num 2049,perceptron_out = 21.8336
image num 2050,perceptron_out = 8.03477
image num 2051,perceptron_out = 4.90111
image num 2052,perceptron_out = 14.5099
image num 2053,perceptron_out = 4.04224
image num 2054,perceptron_out = 4.54528
image num 2055,perceptron_out = 16.8938
image num 2056,perceptron_out = 13.0705
image num 2057,perceptron_out = 5.77824
image num 2058,perceptron_out = 11.7353
image num 2059,perceptron_out = 8.06738
image num 2060,perceptron_out = 6.9262
image num 2061,perceptron_out = 7.06307
image num 2062,perceptron_out = 7.97569
image num 2063,perceptron_out = 4.56987
image num 2064,perceptron_out = 11.8626
image num 2065,perceptron_out = 3.7873
image num 2066,perceptron_out = 12.2677
image num 2067,perceptron_out = 10.0402
image num 2068,perceptron_out = 8.3203
image num 2069,perceptron_out = 18.1927
image num 2070,perceptron_out = 9.22261
image num 2071,perceptron_out = 19.0894
image num 2072,perceptron_out = 4.72445
image num 2073,perceptron_out = 13.6894
image num 2074,perceptron_out = 10.5668
image num 2075,perceptron_out = 4.95338
image num 2076,perceptron_out = 11.0403
image num 2077,perceptron_out = 9.63618
image num 2078,perceptron_out = 21.3826
image num 2079,perceptron_out = 4.90247
image num 2080,perceptron_out = 8.80873
image num 2081,perceptron_out = 9.99571
image num 2082,perceptron_out = 11.2178
image num 2083,perceptron_out = 9.2862
image num 2084,perceptron_out = 6.23878
image num 2085,perceptron_out = 9.28821
image num 2086,perceptron_out = 5.41894
image num 2087,perceptron_out = 8.57982
image num 2088,perceptron_out = 10.1031
image num 2089,perceptron_out = 17.6365
image num 2090,perceptron_out = 13.515
image num 2091,perceptron_out = 23.2384
image num 2092,perceptron_out = 13.334
image num 2093,perceptron_out = 8.56954
image num 2094,perceptron_out = 7.21504
image num 2095,perceptron_out = 10.0086
image num 2096,perceptron_out = 6.73274
image num 2097,perceptron_out = 13.4903
image num 2098,perceptron_out = 7.42911
image num 2099,perceptron_out = 9.10524
image num 2100,perceptron_out = 8.32489
image num 2101,perceptron_out = 7.81741
image num 2102,perceptron_out = 17.5474
image num 2103,perceptron_out = 10.1681
image num 2104,perceptron_out = 4.62893
image num 2105,perceptron_out = 6.03004
image num 2106,perceptron_out = 6.13359
image num 2107,perceptron_out = 10.7734
image num 2108,perceptron_out = 8.20196
image num 2109,perceptron_out = 17.5761
image num 2110,perceptron_out = 4.95043
image num 2111,perceptron_out = 8.54027
image num 2112,perceptron_out = 14.6932
image num 2113,perceptron_out = 10.8575
image num 2114,perceptron_out = 12.491
image num 2115,perceptron_out = 3.98071
image num 2116,perceptron_out = 11.8265
image num 2117,perceptron_out = 5.69597
image num 2118,perceptron_out = 6.10589
image num 2119,perceptron_out = 9.05756
image num 2120,perceptron_out = 5.46752
image num 2121,perceptron_out = 3.72231
image num 2122,perceptron_out = 14.22
image num 2123,perceptron_out = 9.3989
image num 2124,perceptron_out = 8.04599
image num 2125,perceptron_out = 5.44647
image num 2126,perceptron_out = 4.48137
image num 2127,perceptron_out = 24.1671
image num 2128,perceptron_out = 23.0143
image num 2129,perceptron_out = 5.92442
image num 2130,perceptron_out = 10.0521
image num 2131,perceptron_out = 3.59824
image num 2132,perceptron_out = 9.1972
image num 2133,perceptron_out = 9.95316
image num 2134,perceptron_out = 5.65657
image num 2135,perceptron_out = 6.30329
image num 2136,perceptron_out = 6.8279
image num 2137,perceptron_out = 7.68689
image num 2138,perceptron_out = 6.44518
image num 2139,perceptron_out = 3.52689
image num 2140,perceptron_out = 7.45148
image num 2141,perceptron_out = 3.35585
image num 2142,perceptron_out = 12.7634
image num 2143,perceptron_out = 4.82211
image num 2144,perceptron_out = 7.49938
image num 2145,perceptron_out = 11.3764
image num 2146,perceptron_out = 17.6498
image num 2147,perceptron_out = 8.42896
image num 2148,perceptron_out = 10.7539
image num 2149,perceptron_out = 6.43677
image num 2150,perceptron_out = 8.45302
image num 2151,perceptron_out = 11.4421
image num 2152,perceptron_out = 7.66374
image num 2153,perceptron_out = 5.17888
image num 2154,perceptron_out = 10.5001
image num 2155,perceptron_out = 11.764
image num 2156,perceptron_out = 5.82425
image num 2157,perceptron_out = 5.3667
image num 2158,perceptron_out = 12.564
image num 2159,perceptron_out = 7.13394
image num 2160,perceptron_out = 6.89405
image num 2161,perceptron_out = 10.5235
image num 2162,perceptron_out = 7.49273
image num 2163,perceptron_out = 7.24942
image num 2164,perceptron_out = 6.21727
image num 2165,perceptron_out = 3.41323
image num 2166,perceptron_out = 19.4785
image num 2167,perceptron_out = 5.34558
image num 2168,perceptron_out = 7.82919
image num 2169,perceptron_out = 7.51955
image num 2170,perceptron_out = 4.34344
image num 2171,perceptron_out = 7.284
image num 2172,perceptron_out = 7.07424
image num 2173,perceptron_out = 10.3706
image num 2174,perceptron_out = 7.59338
image num 2175,perceptron_out = 3.4054
image num 2176,perceptron_out = 11.0265
image num 2177,perceptron_out = 5.22783
image num 2178,perceptron_out = 5.16424
image num 2179,perceptron_out = 4.8638
image num 2180,perceptron_out = 6.36258
image num 2181,perceptron_out = 4.85789
image num 2182,perceptron_out = 10.3108
image num 2183,perceptron_out = 10.0013
image num 2184,perceptron_out = 12.563
image num 2185,perceptron_out = 9.55864
image num 2186,perceptron_out = 6.18773
image num 2187,perceptron_out = 8.45583
image num 2188,perceptron_out = 5.9196
image num 2189,perceptron_out = 5.20766
image num 2190,perceptron_out = 11.0411
image num 2191,perceptron_out = 7.49134
image num 2192,perceptron_out = 15.2215
image num 2193,perceptron_out = 3.78996
image num 2194,perceptron_out = 6.14973
image num 2195,perceptron_out = 7.90231
image num 2196,perceptron_out = 7.38568
image num 2197,perceptron_out = 18.7298
image num 2198,perceptron_out = 7.33664
image num 2199,perceptron_out = 5.75622
image num 2200,perceptron_out = 28.4849
image num 2201,perceptron_out = 9.91385
image num 2202,perceptron_out = 9.26973
image num 2203,perceptron_out = 7.33525
image num 2204,perceptron_out = 16.4413
image num 2205,perceptron_out = 13.7774
image num 2206,perceptron_out = 11.8986
image num 2207,perceptron_out = 8.41556
image num 2208,perceptron_out = 6.7413
image num 2209,perceptron_out = 9.5564
image num 2210,perceptron_out = 3.71359
image num 2211,perceptron_out = 11.4329
image num 2212,perceptron_out = 10.3479
image num 2213,perceptron_out = 18.0612
image num 2214,perceptron_out = 13.5397
image num 2215,perceptron_out = 2.75025
image num 2216,perceptron_out = 5.38857
image num 2217,perceptron_out = 8.83457
image num 2218,perceptron_out = 23.6341
image num 2219,perceptron_out = 4.48372
image num 2220,perceptron_out = 10.7555
image num 2221,perceptron_out = 15.2381
image num 2222,perceptron_out = 15.1656
image num 2223,perceptron_out = 6.93107
image num 2224,perceptron_out = 4.06174
image num 2225,perceptron_out = 6.72551
image num 2226,perceptron_out = 4.52579
image num 2227,perceptron_out = 6.28281
image num 2228,perceptron_out = 11.7114
image num 2229,perceptron_out = 5.76194
image num 2230,perceptron_out = 5.74307
image num 2231,perceptron_out = 10.011
image num 2232,perceptron_out = 6.08193
image num 2233,perceptron_out = 6.35755
image num 2234,perceptron_out = 7.77877
image num 2235,perceptron_out = 8.22313
image num 2236,perceptron_out = 7.29526
image num 2237,perceptron_out = 10.4042
image num 2238,perceptron_out = 13.7943
image num 2239,perceptron_out = 5.81489
image num 2240,perceptron_out = 8.24075
image num 2241,perceptron_out = 17.348
image num 2242,perceptron_out = 5.95017
image num 2243,perceptron_out = 4.72732
image num 2244,perceptron_out = 7.44865
image num 2245,perceptron_out = 3.50797
image num 2246,perceptron_out = 6.81268
image num 2247,perceptron_out = 7.15669
image num 2248,perceptron_out = 7.3712
image num 2249,perceptron_out = 9.48358
image num 2250,perceptron_out = 6.02598
image num 2251,perceptron_out = 13.7217
image num 2252,perceptron_out = 8.43225
image num 2253,perceptron_out = 14.2225
image num 2254,perceptron_out = 6.30869
image num 2255,perceptron_out = 7.73012
image num 2256,perceptron_out = 4.68941
image num 2257,perceptron_out = 4.52342
image num 2258,perceptron_out = 4.49665
image num 2259,perceptron_out = 5.72147
image num 2260,perceptron_out = 8.21472
image num 2261,perceptron_out = 10.7276
image num 2262,perceptron_out = 13.6346
image num 2263,perceptron_out = 10.7928
image num 2264,perceptron_out = 10.3686
image num 2265,perceptron_out = 8.44522
image num 2266,perceptron_out = 20.3597
image num 2267,perceptron_out = 12.4284
image num 2268,perceptron_out = 10.6441
image num 2269,perceptron_out = 17.1485
image num 2270,perceptron_out = 16.1807
image num 2271,perceptron_out = 20.3924
image num 2272,perceptron_out = 7.39577
image num 2273,perceptron_out = 3.28774
image num 2274,perceptron_out = 6.07257
image num 2275,perceptron_out = 7.60099
image num 2276,perceptron_out = 6.46035
image num 2277,perceptron_out = 7.89541
image num 2278,perceptron_out = 15.1532
image num 2279,perceptron_out = 7.29896
image num 2280,perceptron_out = 4.21366
image num 2281,perceptron_out = 7.59851
image num 2282,perceptron_out = 7.67245
image num 2283,perceptron_out = 16.6919
image num 2284,perceptron_out = 10.9285
image num 2285,perceptron_out = 7.31643
image num 2286,perceptron_out = 10.9047
image num 2287,perceptron_out = 8.93712
image num 2288,perceptron_out = 5.30935
image num 2289,perceptron_out = 4.246
image num 2290,perceptron_out = 7.99592
image num 2291,perceptron_out = 12.2912
image num 2292,perceptron_out = 7.55832
image num 2293,perceptron_out = 9.22173
image num 2294,perceptron_out = 4.9061
image num 2295,perceptron_out = 4.75186
image num 2296,perceptron_out = 15.9653
image num 2297,perceptron_out = 3.56931
image num 2298,perceptron_out = 9.4381
image num 2299,perceptron_out = 18.1847
image num 2300,perceptron_out = 7.73746
image num 2301,perceptron_out = 3.40708
image num 2302,perceptron_out = 9.35908
image num 2303,perceptron_out = 4.33843
image num 2304,perceptron_out = 19.9437
image num 2305,perceptron_out = 11.3495
image num 2306,perceptron_out = 6.3135
image num 2307,perceptron_out = 22.5267
image num 2308,perceptron_out = 11.4374
image num 2309,perceptron_out = 7.67705
image num 2310,perceptron_out = 4.72461
image num 2311,perceptron_out = 5.95948
image num 2312,perceptron_out = 12.5674
image num 2313,perceptron_out = 10.2322
image num 2314,perceptron_out = 8.78812
image num 2315,perceptron_out = 11.6018
image num 2316,perceptron_out = 9.781
image num 2317,perceptron_out = 16.1192
image num 2318,perceptron_out = 4.87814
image num 2319,perceptron_out = 7.14361
image num 2320,perceptron_out = 5.37452
image num 2321,perceptron_out = 6.38548
image num 2322,perceptron_out = 9.85846
image num 2323,perceptron_out = 13.2649
image num 2324,perceptron_out = 6.44557
image num 2325,perceptron_out = 9.62937
image num 2326,perceptron_out = 5.54671
image num 2327,perceptron_out = 6.07486
image num 2328,perceptron_out = 3.96935
image num 2329,perceptron_out = 8.08729
image num 2330,perceptron_out = 4.36254
image num 2331,perceptron_out = 17.0025
image num 2332,perceptron_out = 3.80021
image num 2333,perceptron_out = 5.25578
image num 2334,perceptron_out = 16.1702
image num 2335,perceptron_out = 21.541
image num 2336,perceptron_out = 8.84602
image num 2337,perceptron_out = 5.71155
image num 2338,perceptron_out = 17.1159
image num 2339,perceptron_out = 10.8593
image num 2340,perceptron_out = 14.8367
image num 2341,perceptron_out = 15.134
image num 2342,perceptron_out = 17.2297
image num 2343,perceptron_out = 8.48143
image num 2344,perceptron_out = 8.514
image num 2345,perceptron_out = 16.6857
image num 2346,perceptron_out = 5.34021
image num 2347,perceptron_out = 4.72194
image num 2348,perceptron_out = 7.80805
image num 2349,perceptron_out = 5.68673
image num 2350,perceptron_out = 16.0797
image num 2351,perceptron_out = 14.1523
image num 2352,perceptron_out = 7.77956
image num 2353,perceptron_out = 10.631
image num 2354,perceptron_out = 10.0409
image num 2355,perceptron_out = 15.1176
image num 2356,perceptron_out = 5.89591
image num 2357,perceptron_out = 11.1038
image num 2358,perceptron_out = 6.20642
image num 2359,perceptron_out = 11.1128
image num 2360,perceptron_out = 8.43713
image num 2361,perceptron_out = 6.53571
image num 2362,perceptron_out = 12.555
image num 2363,perceptron_out = 14.2298
image num 2364,perceptron_out = 9.92216
image num 2365,perceptron_out = 7.01109
image num 2366,perceptron_out = 7.9101
image num 2367,perceptron_out = 3.858
image num 2368,perceptron_out = 11.2769
image num 2369,perceptron_out = 8.92257
image num 2370,perceptron_out = 11.6045
image num 2371,perceptron_out = 7.60045
image num 2372,perceptron_out = 5.91578
image num 2373,perceptron_out = 19.4782
image num 2374,perceptron_out = 11.2466
image num 2375,perceptron_out = 10.0429
image num 2376,perceptron_out = 7.07196
image num 2377,perceptron_out = 4.76744
image num 2378,perceptron_out = 5.77321
image num 2379,perceptron_out = 5.62827
image num 2380,perceptron_out = 6.09272
image num 2381,perceptron_out = 16.988
image num 2382,perceptron_out = 10.1833
image num 2383,perceptron_out = 20.6933
image num 2384,perceptron_out = 11.8172
image num 2385,perceptron_out = 4.09964
image num 2386,perceptron_out = 3.57415
image num 2387,perceptron_out = 10.4562
image num 2388,perceptron_out = 7.1401
image num 2389,perceptron_out = 14.4912
image num 2390,perceptron_out = 14.2055
image num 2391,perceptron_out = 5.3361
image num 2392,perceptron_out = 5.41345
image num 2393,perceptron_out = 7.27691
image num 2394,perceptron_out = 12.9945
image num 2395,perceptron_out = 27.3872
image num 2396,perceptron_out = 18.8833
image num 2397,perceptron_out = 10.7086
image num 2398,perceptron_out = 6.65982
image num 2399,perceptron_out = 15.7453
image num 2400,perceptron_out = 14.0174
image num 2401,perceptron_out = 12.2607
image num 2402,perceptron_out = 10.9155
image num 2403,perceptron_out = 6.75131
image num 2404,perceptron_out = 5.21102
image num 2405,perceptron_out = 5.80398
image num 2406,perceptron_out = 5.13621
image num 2407,perceptron_out = 8.30211
image num 2408,perceptron_out = 4.1018
image num 2409,perceptron_out = 6.29568
image num 2410,perceptron_out = 3.2001
image num 2411,perceptron_out = 8.17666
image num 2412,perceptron_out = 8.5185
image num 2413,perceptron_out = 8.5057
image num 2414,perceptron_out = 6.27814
image num 2415,perceptron_out = 5.70901
image num 2416,perceptron_out = 7.45023
image num 2417,perceptron_out = 5.30112
image num 2418,perceptron_out = 5.45488
image num 2419,perceptron_out = 4.80582
image num 2420,perceptron_out = 28.2608
image num 2421,perceptron_out = 4.32096
image num 2422,perceptron_out = 7.80707
image num 2423,perceptron_out = 20.3955
image num 2424,perceptron_out = 7.58826
image num 2425,perceptron_out = 4.92607
image num 2426,perceptron_out = 6.76898
image num 2427,perceptron_out = 16.4965
image num 2428,perceptron_out = 6.56195
image num 2429,perceptron_out = 10.8832
image num 2430,perceptron_out = 5.26472
image num 2431,perceptron_out = 5.06026
image num 2432,perceptron_out = 5.63696
image num 2433,perceptron_out = 7.31851
image num 2434,perceptron_out = 12.206
image num 2435,perceptron_out = 9.48235
image num 2436,perceptron_out = 7.56017
image num 2437,perceptron_out = 7.24112
image num 2438,perceptron_out = 13.964
image num 2439,perceptron_out = 10.2981
image num 2440,perceptron_out = 15.5158
image num 2441,perceptron_out = 12.0355
image num 2442,perceptron_out = 5.73477
image num 2443,perceptron_out = 13.6592
image num 2444,perceptron_out = 5.28799
image num 2445,perceptron_out = 9.27504
image num 2446,perceptron_out = 5.69105
image num 2447,perceptron_out = 6.0116
image num 2448,perceptron_out = 18.9809
image num 2449,perceptron_out = 5.7375
image num 2450,perceptron_out = 6.71325
image num 2451,perceptron_out = 8.33091
image num 2452,perceptron_out = 18.0617
image num 2453,perceptron_out = 12.9647
image num 2454,perceptron_out = 6.33286
image num 2455,perceptron_out = 10.8329
image num 2456,perceptron_out = 16.8353
image num 2457,perceptron_out = 6.03994
image num 2458,perceptron_out = 8.20433
image num 2459,perceptron_out = 11.0793
image num 2460,perceptron_out = 6.51406
image num 2461,perceptron_out = 7.05915
image num 2462,perceptron_out = 6.74281
image num 2463,perceptron_out = 5.64053
image num 2464,perceptron_out = 5.93038
image num 2465,perceptron_out = 7.20159
image num 2466,perceptron_out = 12.3601
image num 2467,perceptron_out = 14.3099
image num 2468,perceptron_out = 6.70766
image num 2469,perceptron_out = 6.9644
image num 2470,perceptron_out = 4.43961
image num 2471,perceptron_out = 14.9827
image num 2472,perceptron_out = 5.35018
image num 2473,perceptron_out = 19.6625
image num 2474,perceptron_out = 4.04651
image num 2475,perceptron_out = 11.0479
image num 2476,perceptron_out = 7.96159
image num 2477,perceptron_out = 9.46922
image num 2478,perceptron_out = 5.62294
image num 2479,perceptron_out = 4.56461
image num 2480,perceptron_out = 17.0544
image num 2481,perceptron_out = 5.10192
image num 2482,perceptron_out = 7.60894
image num 2483,perceptron_out = 9.40188
image num 2484,perceptron_out = 7.42732
image num 2485,perceptron_out = 8.30738
image num 2486,perceptron_out = 8.59434
image num 2487,perceptron_out = 4.22969
image num 2488,perceptron_out = 6.60205
image num 2489,perceptron_out = 9.73003
image num 2490,perceptron_out = 6.97282
image num 2491,perceptron_out = 16.5064
image num 2492,perceptron_out = 11.5749
image num 2493,perceptron_out = 6.55469
image num 2494,perceptron_out = 11.6578
image num 2495,perceptron_out = 4.49311
image num 2496,perceptron_out = 4.6919
image num 2497,perceptron_out = 11.7627
image num 2498,perceptron_out = 12.7016
image num 2499,perceptron_out = 4.37592
image num 2500,perceptron_out = 11.6215
image num 2501,perceptron_out = 7.89601
image num 2502,perceptron_out = 14.7671
image num 2503,perceptron_out = 12.0623
image num 2504,perceptron_out = 15.9894
image num 2505,perceptron_out = 8.64428
image num 2506,perceptron_out = 5.62211
image num 2507,perceptron_out = 9.85712
image num 2508,perceptron_out = 7.58028
image num 2509,perceptron_out = 6.90019
image num 2510,perceptron_out = 10.7747
image num 2511,perceptron_out = 5.94826
image num 2512,perceptron_out = 4.40064
image num 2513,perceptron_out = 7.48376
image num 2514,perceptron_out = 5.65472
image num 2515,perceptron_out = 10.0972
image num 2516,perceptron_out = 4.87666
image num 2517,perceptron_out = 17.3964
image num 2518,perceptron_out = 4.35026
image num 2519,perceptron_out = 9.24163
image num 2520,perceptron_out = 8.63118
image num 2521,perceptron_out = 14.5825
image num 2522,perceptron_out = 4.03155
image num 2523,perceptron_out = 10.6426
image num 2524,perceptron_out = 3.79167
image num 2525,perceptron_out = 9.1002
image num 2526,perceptron_out = 9.51291
image num 2527,perceptron_out = 10.6576
image num 2528,perceptron_out = 5.30662
image num 2529,perceptron_out = 3.27833
image num 2530,perceptron_out = 13.1688
image num 2531,perceptron_out = 4.11458
image num 2532,perceptron_out = 8.69396
image num 2533,perceptron_out = 10.2121
image num 2534,perceptron_out = 7.09446
image num 2535,perceptron_out = 9.22568
image num 2536,perceptron_out = 8.43347
image num 2537,perceptron_out = 12.4192
image num 2538,perceptron_out = 6.62368
image num 2539,perceptron_out = 8.90141
image num 2540,perceptron_out = 6.59832
image num 2541,perceptron_out = 6.12698
