image num 1,perceptron_out = 6.45483
image num 2118,perceptron_out = 4.91342
image num 2119,perceptron_out = 27.6581
image num 2120,perceptron_out = 12.3874
image num 2121,perceptron_out = 8.93994
image num 2122,perceptron_out = 14.8232
image num 2123,perceptron_out = 8.85085
image num 2124,perceptron_out = 8.8703
image num 2125,perceptron_out = 12.378
image num 2126,perceptron_out = 4.80779
image num 2127,perceptron_out = 10.2091
image num 2128,perceptron_out = 7.52117
image num 2129,perceptron_out = 8.53701
image num 2130,perceptron_out = 7.8169
image num 2131,perceptron_out = 8.77848
image num 2132,perceptron_out = 10.2294
image num 2133,perceptron_out = 5.83908
image num 2134,perceptron_out = 4.96696
image num 2135,perceptron_out = 12.493
image num 2136,perceptron_out = 12.2255
image num 2137,perceptron_out = 6.78209
image num 2138,perceptron_out = 5.23061
image num 2139,perceptron_out = 8.10339
image num 2140,perceptron_out = 11.9224
image num 2141,perceptron_out = 11.1775
image num 2142,perceptron_out = 6.08559
image num 2143,perceptron_out = 8.14015
image num 2144,perceptron_out = 12.7305
image num 2145,perceptron_out = 6.21621
image num 2146,perceptron_out = 5.20076
image num 2147,perceptron_out = 6.80541
image num 2148,perceptron_out = 6.07202
image num 2149,perceptron_out = 4.8572
image num 2150,perceptron_out = 18.6504
image num 2151,perceptron_out = 11.9683
image num 2152,perceptron_out = 10.9396
image num 2153,perceptron_out = 7.48504
image num 2154,perceptron_out = 10.5462
image num 2155,perceptron_out = 5.23385
image num 2156,perceptron_out = 7.5687
image num 2157,perceptron_out = 4.77469
image num 2158,perceptron_out = 5.53298
image num 2159,perceptron_out = 5.09325
image num 2160,perceptron_out = 8.55347
image num 2161,perceptron_out = 6.1883
image num 2162,perceptron_out = 9.71338
image num 2163,perceptron_out = 4.06113
image num 2164,perceptron_out = 8.64145
image num 2165,perceptron_out = 5.20392
image num 2166,perceptron_out = 8.24612
image num 2167,perceptron_out = 7.70462
image num 2168,perceptron_out = 6.52111
image num 2169,perceptron_out = 3.42428
image num 2170,perceptron_out = 9.61118
image num 2171,perceptron_out = 12.5413
image num 2172,perceptron_out = 5.80969
image num 2173,perceptron_out = 11.48
image num 2174,perceptron_out = 10.5025
image num 2175,perceptron_out = 7.61204
image num 2176,perceptron_out = 10.3565
image num 2177,perceptron_out = 5.80668
image num 2178,perceptron_out = 5.21819
image num 2179,perceptron_out = 12.1247
image num 2180,perceptron_out = 12.4802
image num 2181,perceptron_out = 18.6439
image num 2182,perceptron_out = 7.03528
image num 2183,perceptron_out = 10.5468
image num 2184,perceptron_out = 8.03565
image num 2185,perceptron_out = 20.1064
image num 2186,perceptron_out = 15.2684
image num 2187,perceptron_out = 9.60667
image num 2188,perceptron_out = 10.0913
image num 2189,perceptron_out = 6.86518
image num 2190,perceptron_out = 8.83666
image num 2191,perceptron_out = 4.95909
image num 2192,perceptron_out = 12.4647
image num 2193,perceptron_out = 7.85343
image num 2194,perceptron_out = 4.30832
image num 2195,perceptron_out = 8.75449
image num 2196,perceptron_out = 14.3998
image num 2197,perceptron_out = 6.03787
image num 2198,perceptron_out = 4.81334
image num 2199,perceptron_out = 6.00784
image num 2200,perceptron_out = 8.29251
image num 2201,perceptron_out = 7.5558
image num 2202,perceptron_out = 5.68341
image num 2203,perceptron_out = 9.59907
image num 2204,perceptron_out = 9.63998
image num 2205,perceptron_out = 13.0552
image num 2206,perceptron_out = 3.15626
image num 2207,perceptron_out = 15.0404
image num 2208,perceptron_out = 18.6918
image num 2209,perceptron_out = 7.00751
image num 2210,perceptron_out = 8.69512
image num 2211,perceptron_out = 6.87281
image num 2212,perceptron_out = 5.96249
image num 2213,perceptron_out = 4.98812
image num 2214,perceptron_out = 8.2503
image num 2215,perceptron_out = 10.6281
image num 2216,perceptron_out = 5.59349
image num 2217,perceptron_out = 10.9957
image num 2218,perceptron_out = 6.47674
image num 2219,perceptron_out = 4.2262
image num 2220,perceptron_out = 8.50357
image num 2221,perceptron_out = 15.0297
image num 2222,perceptron_out = 9.76308
image num 2223,perceptron_out = 5.24893
image num 2224,perceptron_out = 5.05503
image num 2225,perceptron_out = 8.83419
image num 2226,perceptron_out = 13.1585
image num 2227,perceptron_out = 12.7574
image num 2228,perceptron_out = 12.7058
image num 2229,perceptron_out = 9.00483
image num 2230,perceptron_out = 9.53728
image num 2231,perceptron_out = 3.6967
image num 2232,perceptron_out = 4.01493
image num 2233,perceptron_out = 5.29378
image num 2234,perceptron_out = 4.85239
image num 2235,perceptron_out = 9.81038
image num 2236,perceptron_out = 8.78541
image num 2237,perceptron_out = 4.30112
image num 2238,perceptron_out = 4.82216
image num 2239,perceptron_out = 7.93363
image num 2240,perceptron_out = 5.87864
image num 2241,perceptron_out = 6.95653
image num 2242,perceptron_out = 14.3324
image num 2243,perceptron_out = 5.00601
image num 2244,perceptron_out = 6.45513
image num 2245,perceptron_out = 10.4931
image num 2246,perceptron_out = 8.40777
image num 2247,perceptron_out = 7.10604
image num 2248,perceptron_out = 8.22983
image num 2249,perceptron_out = 5.61853
image num 2250,perceptron_out = 10.4396
image num 2251,perceptron_out = 8.44523
image num 2252,perceptron_out = 12.2528
image num 2253,perceptron_out = 17.0252
image num 2254,perceptron_out = 9.04981
image num 2255,perceptron_out = 8.27419
image num 2256,perceptron_out = 15.4118
image num 2257,perceptron_out = 14.5574
image num 2258,perceptron_out = 13.6591
image num 2259,perceptron_out = 7.79324
image num 2260,perceptron_out = 7.32174
image num 2261,perceptron_out = 4.72919
image num 2262,perceptron_out = 6.02152
image num 2263,perceptron_out = 6.50965
image num 2264,perceptron_out = 9.62966
image num 2265,perceptron_out = 10.1386
image num 2266,perceptron_out = 7.66461
image num 2267,perceptron_out = 3.88827
image num 2268,perceptron_out = 6.58668
image num 2269,perceptron_out = 9.02417
image num 2270,perceptron_out = 3.84433
image num 2271,perceptron_out = 5.82905
image num 2272,perceptron_out = 5.51428
image num 2273,perceptron_out = 14.2557
image num 2274,perceptron_out = 6.0662
image num 2275,perceptron_out = 12.4633
image num 2276,perceptron_out = 7.56173
image num 2277,perceptron_out = 8.05801
image num 2278,perceptron_out = 10.1075
image num 2279,perceptron_out = 6.83546
image num 2280,perceptron_out = 5.57472
image num 2281,perceptron_out = 25.5008
image num 2282,perceptron_out = 11.9653
image num 2283,perceptron_out = 6.42396
image num 2284,perceptron_out = 29.2192
image num 2285,perceptron_out = 7.23788
image num 2286,perceptron_out = 4.4565
image num 2287,perceptron_out = 7.25653
image num 2288,perceptron_out = 5.93448
image num 2289,perceptron_out = 12.8131
image num 2290,perceptron_out = 8.21409
image num 2291,perceptron_out = 9.12099
image num 2292,perceptron_out = 11.2088
image num 2293,perceptron_out = 10.0503
image num 2294,perceptron_out = 10.6302
image num 2295,perceptron_out = 6.64906
image num 2296,perceptron_out = 11.0121
image num 2297,perceptron_out = 11.7554
image num 2298,perceptron_out = 6.41411
image num 2299,perceptron_out = 6.89659
image num 2300,perceptron_out = 9.63663
image num 2301,perceptron_out = 11.676
image num 2302,perceptron_out = 10.0675
image num 2303,perceptron_out = 9.23063
image num 2304,perceptron_out = 11.3894
image num 2305,perceptron_out = 6.29615
image num 2306,perceptron_out = 12.294
image num 2307,perceptron_out = 9.00297
image num 2308,perceptron_out = 4.78552
image num 2309,perceptron_out = 3.9825
image num 2310,perceptron_out = 5.95585
image num 2311,perceptron_out = 11.9997
image num 2312,perceptron_out = 6.71964
image num 2313,perceptron_out = 6.22723
image num 2314,perceptron_out = 13.6235
image num 2315,perceptron_out = 6.70404
image num 2316,perceptron_out = 10.6366
image num 2317,perceptron_out = 6.49201
image num 2318,perceptron_out = 6.7265
image num 2319,perceptron_out = 4.90789
image num 2320,perceptron_out = 7.01077
image num 2321,perceptron_out = 19.3957
image num 2322,perceptron_out = 7.79023
image num 2323,perceptron_out = 10.7302
image num 2324,perceptron_out = 8.83731
image num 2325,perceptron_out = 6.43103
image num 2326,perceptron_out = 7.48279
image num 2327,perceptron_out = 8.675
image num 2328,perceptron_out = 3.6859
image num 2329,perceptron_out = 24.6416
image num 2330,perceptron_out = 5.02492
image num 2331,perceptron_out = 8.65091
image num 2332,perceptron_out = 15.2216
image num 2333,perceptron_out = 13.0577
image num 2334,perceptron_out = 9.96834
image num 2335,perceptron_out = 4.03161
image num 2336,perceptron_out = 7.44219
image num 2337,perceptron_out = 6.61862
image num 2338,perceptron_out = 4.60039
image num 2339,perceptron_out = 8.93962
image num 2340,perceptron_out = 5.01514
image num 2341,perceptron_out = 7.89518
image num 2342,perceptron_out = 7.69333
image num 2343,perceptron_out = 5.80941
image num 2344,perceptron_out = 5.41519
image num 2345,perceptron_out = 11.4506
image num 2346,perceptron_out = 8.27225
image num 2347,perceptron_out = 8.38319
image num 2348,perceptron_out = 16.4599
image num 2349,perceptron_out = 15.3482
image num 2350,perceptron_out = 5.53659
image num 2351,perceptron_out = 6.70169
image num 2352,perceptron_out = 11.6095
image num 2353,perceptron_out = 10.4862
image num 2354,perceptron_out = 6.89626
image num 2355,perceptron_out = 3.19129
image num 2356,perceptron_out = 5.9511
image num 2357,perceptron_out = 12.9621
image num 2358,perceptron_out = 12.7731
image num 2359,perceptron_out = 11.0506
image num 2360,perceptron_out = 5.68076
image num 2361,perceptron_out = 6.70934
image num 2362,perceptron_out = 8.8264
image num 2363,perceptron_out = 23.5275
image num 2364,perceptron_out = 11.6709
image num 2365,perceptron_out = 12.5631
image num 2366,perceptron_out = 7.7804
image num 2367,perceptron_out = 11.1021
image num 2368,perceptron_out = 10.3412
image num 2369,perceptron_out = 6.38524
image num 2370,perceptron_out = 12.1622
image num 2371,perceptron_out = 7.48087
image num 2372,perceptron_out = 4.82223
image num 2373,perceptron_out = 5.25047
image num 2374,perceptron_out = 15.1508
image num 2375,perceptron_out = 6.11894
image num 2376,perceptron_out = 6.66317
image num 2377,perceptron_out = 7.11774
image num 2378,perceptron_out = 5.96043
image num 2379,perceptron_out = 4.72978
image num 2380,perceptron_out = 9.3749
image num 2381,perceptron_out = 9.54462
image num 2382,perceptron_out = 6.75396
image num 2383,perceptron_out = 10.602
image num 2384,perceptron_out = 5.37874
image num 2385,perceptron_out = 4.3538
image num 2386,perceptron_out = 12.1675
image num 2387,perceptron_out = 5.49756
image num 2388,perceptron_out = 4.66748
image num 2389,perceptron_out = 4.16315
image num 2390,perceptron_out = 28.0337
image num 2391,perceptron_out = 8.21194
image num 2392,perceptron_out = 7.46612
image num 2393,perceptron_out = 6.9406
image num 2394,perceptron_out = 8.11972
image num 2395,perceptron_out = 12.5589
image num 2396,perceptron_out = 4.29916
image num 2397,perceptron_out = 5.04499
image num 2398,perceptron_out = 9.16528
image num 2399,perceptron_out = 9.31294
image num 2400,perceptron_out = 6.70185
image num 2401,perceptron_out = 12.8298
image num 2402,perceptron_out = 7.42858
image num 2403,perceptron_out = 10.0111
image num 2404,perceptron_out = 9.8935
image num 2405,perceptron_out = 6.50533
image num 2406,perceptron_out = 5.07587
image num 2407,perceptron_out = 4.79669
image num 2408,perceptron_out = 13.9436
image num 2409,perceptron_out = 3.97324
image num 2410,perceptron_out = 6.99018
image num 2411,perceptron_out = 5.83657
image num 2412,perceptron_out = 10.1556
image num 2413,perceptron_out = 8.95608
image num 2414,perceptron_out = 4.55541
image num 2415,perceptron_out = 8.09763
image num 2416,perceptron_out = 16.6885
image num 2417,perceptron_out = 5.2377
image num 2418,perceptron_out = 9.57363
image num 2419,perceptron_out = 6.77094
image num 2420,perceptron_out = 7.10512
image num 2421,perceptron_out = 8.87681
image num 2422,perceptron_out = 5.51662
image num 2423,perceptron_out = 22.7487
image num 2424,perceptron_out = 10.147
image num 2425,perceptron_out = 13.9081
image num 2426,perceptron_out = 4.95629
image num 2427,perceptron_out = 10.1181
image num 2428,perceptron_out = 5.17322
image num 2429,perceptron_out = 11.3699
image num 2430,perceptron_out = 5.98843
image num 2431,perceptron_out = 19.6327
image num 2432,perceptron_out = 17.9931
image num 2433,perceptron_out = 5.60549
image num 2434,perceptron_out = 7.45264
image num 2435,perceptron_out = 9.06551
image num 2436,perceptron_out = 5.85545
image num 2437,perceptron_out = 6.55974
image num 2438,perceptron_out = 8.03999
image num 2439,perceptron_out = 5.99184
image num 2440,perceptron_out = 10.0374
image num 2441,perceptron_out = 7.85908
image num 2442,perceptron_out = 6.06215
image num 2443,perceptron_out = 6.51345
image num 2444,perceptron_out = 6.38639
image num 2445,perceptron_out = 11.9668
image num 2446,perceptron_out = 6.51428
image num 2447,perceptron_out = 8.93282
image num 2448,perceptron_out = 4.74029
image num 2449,perceptron_out = 9.04341
image num 2450,perceptron_out = 4.00823
image num 2451,perceptron_out = 9.22945
image num 2452,perceptron_out = 8.9267
image num 2453,perceptron_out = 4.42816
image num 2454,perceptron_out = 9.98422
image num 2455,perceptron_out = 5.12912
image num 2456,perceptron_out = 6.17464
image num 2457,perceptron_out = 19.4012
image num 2458,perceptron_out = 5.90947
image num 2459,perceptron_out = 5.92516
image num 2460,perceptron_out = 12.5903
image num 2461,perceptron_out = 9.95774
image num 2462,perceptron_out = 8.03706
image num 2463,perceptron_out = 18.0602
image num 2464,perceptron_out = 8.21659
image num 2465,perceptron_out = 11.6854
image num 2466,perceptron_out = 6.7184
image num 2467,perceptron_out = 18.2231
image num 2468,perceptron_out = 9.46119
image num 2469,perceptron_out = 5.94003
image num 2470,perceptron_out = 16.4836
image num 2471,perceptron_out = 9.63505
image num 2472,perceptron_out = 10.104
image num 2473,perceptron_out = 5.47521
image num 2474,perceptron_out = 11.2255
image num 2475,perceptron_out = 25.195
image num 2476,perceptron_out = 8.68896
image num 2477,perceptron_out = 4.84671
image num 2478,perceptron_out = 26.3021
image num 2479,perceptron_out = 12.4574
image num 2480,perceptron_out = 10.0531
image num 2481,perceptron_out = 13.2728
image num 2482,perceptron_out = 7.43296
image num 2483,perceptron_out = 7.33097
image num 2484,perceptron_out = 6.97285
image num 2485,perceptron_out = 7.25059
image num 2486,perceptron_out = 9.00957
image num 2487,perceptron_out = 9.63852
image num 2488,perceptron_out = 7.52201
image num 2489,perceptron_out = 7.01669
image num 2490,perceptron_out = 9.55968
image num 2491,perceptron_out = 7.40671
image num 2492,perceptron_out = 11.6059
image num 2493,perceptron_out = 17.5247
image num 2494,perceptron_out = 9.97123
image num 2495,perceptron_out = 16.3944
image num 2496,perceptron_out = 7.81248
image num 2497,perceptron_out = 7.74283
image num 2498,perceptron_out = 15.8149
image num 2499,perceptron_out = 5.57656
image num 2500,perceptron_out = 12.8155
image num 2501,perceptron_out = 5.13891
image num 2502,perceptron_out = 6.11779
image num 2503,perceptron_out = 5.77924
image num 2504,perceptron_out = 12.6165
image num 2505,perceptron_out = 7.70225
image num 2506,perceptron_out = 5.50937
image num 2507,perceptron_out = 6.41875
image num 2508,perceptron_out = 4.60621
image num 2509,perceptron_out = 5.52897
image num 2510,perceptron_out = 7.08713
image num 2511,perceptron_out = 6.35367
image num 2512,perceptron_out = 14.4524
image num 2513,perceptron_out = 9.41256
image num 2514,perceptron_out = 7.63688
image num 2515,perceptron_out = 6.30551
image num 2516,perceptron_out = 8.32863
image num 2517,perceptron_out = 12.3351
image num 2518,perceptron_out = 14.0109
image num 2519,perceptron_out = 5.14918
image num 2520,perceptron_out = 7.75828
image num 2521,perceptron_out = 11.1593
image num 2522,perceptron_out = 4.72779
image num 2523,perceptron_out = 5.4123
image num 2524,perceptron_out = 7.02147
image num 2525,perceptron_out = 8.76835
image num 2526,perceptron_out = 5.37541
image num 2527,perceptron_out = 11.6902
image num 2528,perceptron_out = 9.11738
image num 2529,perceptron_out = 12.2939
image num 2530,perceptron_out = 15.9422
image num 2531,perceptron_out = 7.54064
image num 2532,perceptron_out = 12.5964
image num 2533,perceptron_out = 3.96549
image num 2534,perceptron_out = 4.87817
image num 2535,perceptron_out = 16.1883
image num 2536,perceptron_out = 8.89719
image num 2537,perceptron_out = 6.61803
image num 2538,perceptron_out = 6.29098
image num 2539,perceptron_out = 8.01692
image num 2540,perceptron_out = 5.63187
image num 2541,perceptron_out = 6.58533
image num 2542,perceptron_out = 9.59925
image num 2543,perceptron_out = 4.86256
image num 2544,perceptron_out = 8.26997
image num 2545,perceptron_out = 4.89817
image num 2546,perceptron_out = 15.099
image num 2547,perceptron_out = 8.84103
image num 2548,perceptron_out = 7.34519
image num 2549,perceptron_out = 7.53048
image num 2550,perceptron_out = 5.78838
image num 2551,perceptron_out = 5.19562
image num 2552,perceptron_out = 13.2052
image num 2553,perceptron_out = 10.4846
image num 2554,perceptron_out = 11.5463
image num 2555,perceptron_out = 5.27829
image num 2556,perceptron_out = 7.83046
image num 2557,perceptron_out = 7.14705
image num 2558,perceptron_out = 10.3118
image num 2559,perceptron_out = 8.20237
image num 2560,perceptron_out = 5.35203
image num 2561,perceptron_out = 15.3568
image num 2562,perceptron_out = 5.68194
image num 2563,perceptron_out = 13.3938
image num 2564,perceptron_out = 8.9481
image num 2565,perceptron_out = 5.93485
image num 2566,perceptron_out = 5.42279
image num 2567,perceptron_out = 15.1135
image num 2568,perceptron_out = 5.98359
image num 2569,perceptron_out = 8.01068
image num 2570,perceptron_out = 11.3121
image num 2571,perceptron_out = 10.5794
image num 2572,perceptron_out = 12.103
image num 2573,perceptron_out = 12.0838
image num 2574,perceptron_out = 9.78419
image num 2575,perceptron_out = 11.2713
image num 2576,perceptron_out = 5.84813
image num 2577,perceptron_out = 8.19519
image num 2578,perceptron_out = 9.92158
image num 2579,perceptron_out = 6.11476
image num 2580,perceptron_out = 5.5833
image num 2581,perceptron_out = 9.69791
image num 2582,perceptron_out = 10.2231
image num 2583,perceptron_out = 31.5738
image num 2584,perceptron_out = 6.86894
image num 2585,perceptron_out = 13.1308
image num 2586,perceptron_out = 7.30215
image num 2587,perceptron_out = 6.73469
image num 2588,perceptron_out = 22.8471
image num 2589,perceptron_out = 21.2309
image num 2590,perceptron_out = 4.81369
image num 2591,perceptron_out = 3.58069
image num 2592,perceptron_out = 10.3593
image num 2593,perceptron_out = 16.8391
image num 2594,perceptron_out = 10.9964
image num 2595,perceptron_out = 7.29986
image num 2596,perceptron_out = 5.96526
image num 2597,perceptron_out = 7.81784
image num 2598,perceptron_out = 20.0313
image num 2599,perceptron_out = 9.92734
image num 2600,perceptron_out = 7.3091
image num 2601,perceptron_out = 11.7348
image num 2602,perceptron_out = 7.92265
image num 2603,perceptron_out = 15.0717
image num 2604,perceptron_out = 10.7232
image num 2605,perceptron_out = 4.65661
image num 2606,perceptron_out = 10.9612
image num 2607,perceptron_out = 6.66375
image num 2608,perceptron_out = 12.8227
image num 2609,perceptron_out = 7.68653
image num 2610,perceptron_out = 11.5708
image num 2611,perceptron_out = 12.5787
image num 2612,perceptron_out = 19.1819
image num 2613,perceptron_out = 4.63245
image num 2614,perceptron_out = 3.73746
image num 2615,perceptron_out = 5.8681
image num 2616,perceptron_out = 15.8381
image num 2617,perceptron_out = 8.73452
image num 2618,perceptron_out = 8.42258
image num 2619,perceptron_out = 4.12469
image num 2620,perceptron_out = 13.5939
image num 2621,perceptron_out = 8.68299
image num 2622,perceptron_out = 8.23683
image num 2623,perceptron_out = 7.25549
image num 2624,perceptron_out = 14.3052
image num 2625,perceptron_out = 7.38421
image num 2626,perceptron_out = 4.73007
image num 2627,perceptron_out = 6.4797
image num 2628,perceptron_out = 5.88011
image num 2629,perceptron_out = 20.8853
image num 2630,perceptron_out = 7.35499
image num 2631,perceptron_out = 10.6381
image num 2632,perceptron_out = 11.1857
image num 2633,perceptron_out = 17.6358
image num 2634,perceptron_out = 6.08105
image num 2635,perceptron_out = 3.44736
image num 2636,perceptron_out = 7.36639
image num 2637,perceptron_out = 9.40069
image num 2638,perceptron_out = 9.52275
image num 2639,perceptron_out = 9.36202
image num 2640,perceptron_out = 9.96243
image num 2641,perceptron_out = 9.70095
image num 2642,perceptron_out = 8.70191
image num 2643,perceptron_out = 4.79603
image num 2644,perceptron_out = 6.87171
image num 2645,perceptron_out = 10.7387
image num 2646,perceptron_out = 7.33608
image num 2647,perceptron_out = 12.599
image num 2648,perceptron_out = 11.9976
image num 2649,perceptron_out = 6.78065
image num 2650,perceptron_out = 7.95804
image num 2651,perceptron_out = 13.6342
image num 2652,perceptron_out = 7.52713
image num 2653,perceptron_out = 6.31972
image num 2654,perceptron_out = 6.63253
image num 2655,perceptron_out = 5.0578
image num 2656,perceptron_out = 15.9761
image num 2657,perceptron_out = 20.4492
image num 2658,perceptron_out = 7.24873
image num 2659,perceptron_out = 11.1892
image num 2660,perceptron_out = 4.88281
image num 2661,perceptron_out = 7.8798
image num 2662,perceptron_out = 9.31707
image num 2663,perceptron_out = 10.8966
image num 2664,perceptron_out = 5.8337
image num 2665,perceptron_out = 8.19032
image num 2666,perceptron_out = 7.01372
image num 2667,perceptron_out = 7.16421
image num 2668,perceptron_out = 13.2862
image num 2669,perceptron_out = 3.37073
image num 2670,perceptron_out = 9.4465
image num 2671,perceptron_out = 9.83113
image num 2672,perceptron_out = 9.23192
image num 2673,perceptron_out = 7.10049
image num 2674,perceptron_out = 11.7543
image num 2675,perceptron_out = 10.602
image num 2676,perceptron_out = 6.46504
image num 2677,perceptron_out = 7.91701
image num 2678,perceptron_out = 9.93829
image num 2679,perceptron_out = 5.83879
image num 2680,perceptron_out = 14.1861
image num 2681,perceptron_out = 2.87458
image num 2682,perceptron_out = 10.4029
image num 2683,perceptron_out = 9.26823
image num 2684,perceptron_out = 7.17893
image num 2685,perceptron_out = 14.5963
image num 2686,perceptron_out = 8.22406
image num 2687,perceptron_out = 6.99172
image num 2688,perceptron_out = 5.85494
image num 2689,perceptron_out = 6.68377
image num 2690,perceptron_out = 12.3822
image num 2691,perceptron_out = 12.5718
image num 2692,perceptron_out = 8.83732
image num 2693,perceptron_out = 3.41305
image num 2694,perceptron_out = 8.90581
image num 2695,perceptron_out = 9.22812
image num 2696,perceptron_out = 13.5333
image num 2697,perceptron_out = 10.08
image num 2698,perceptron_out = 12.4144
image num 2699,perceptron_out = 10.7422
image num 2700,perceptron_out = 8.71235
image num 2701,perceptron_out = 6.31924
image num 2702,perceptron_out = 4.47961
image num 2703,perceptron_out = 5.5584
image num 2704,perceptron_out = 14.9211
image num 2705,perceptron_out = 7.17622
image num 2706,perceptron_out = 7.48719
image num 2707,perceptron_out = 14.2076
image num 2708,perceptron_out = 3.62522
image num 2709,perceptron_out = 8.75608
image num 2710,perceptron_out = 9.56437
image num 2711,perceptron_out = 12.6576
image num 2712,perceptron_out = 8.17229
image num 2713,perceptron_out = 6.82335
image num 2714,perceptron_out = 13.643
image num 2715,perceptron_out = 7.60002
image num 2716,perceptron_out = 12.5312
image num 2717,perceptron_out = 7.18231
image num 2718,perceptron_out = 4.9633
image num 2719,perceptron_out = 7.88771
image num 2720,perceptron_out = 6.72218
image num 2721,perceptron_out = 8.78244
image num 2722,perceptron_out = 7.91402
image num 2723,perceptron_out = 9.76025
image num 2724,perceptron_out = 6.05576
image num 2725,perceptron_out = 11.8982
image num 2726,perceptron_out = 6.95605
image num 2727,perceptron_out = 4.4593
image num 2728,perceptron_out = 25.3219
image num 2729,perceptron_out = 8.54039
image num 2730,perceptron_out = 9.88745
image num 2731,perceptron_out = 9.96203
image num 2732,perceptron_out = 9.19148
image num 2733,perceptron_out = 16.1216
image num 2734,perceptron_out = 7.64605
image num 2735,perceptron_out = 7.10754
image num 2736,perceptron_out = 9.88374
image num 2737,perceptron_out = 4.85324
image num 2738,perceptron_out = 8.54759
image num 2739,perceptron_out = 4.56619
image num 2740,perceptron_out = 4.64107
image num 2741,perceptron_out = 13.5223
image num 2742,perceptron_out = 6.86357
image num 2743,perceptron_out = 5.6094
image num 2744,perceptron_out = 6.10598
image num 2745,perceptron_out = 6.95993
image num 2746,perceptron_out = 5.95676
image num 2747,perceptron_out = 4.7313
image num 2748,perceptron_out = 6.41669
image num 2749,perceptron_out = 10.2778
image num 2750,perceptron_out = 15.9126
image num 2751,perceptron_out = 4.06084
image num 2752,perceptron_out = 9.0477
image num 2753,perceptron_out = 7.24661
image num 2754,perceptron_out = 3.29545
image num 2755,perceptron_out = 6.81024
image num 2756,perceptron_out = 4.43243
image num 2757,perceptron_out = 15.6149
image num 2758,perceptron_out = 6.08439
image num 2759,perceptron_out = 7.18271
image num 2760,perceptron_out = 8.82901
image num 2761,perceptron_out = 7.55183
image num 2762,perceptron_out = 9.96811
image num 2763,perceptron_out = 10.5609
image num 2764,perceptron_out = 14.4513
image num 2765,perceptron_out = 14.8078
image num 2766,perceptron_out = 8.02617
image num 2767,perceptron_out = 7.43831
image num 2768,perceptron_out = 14.7756
image num 2769,perceptron_out = 8.09785
image num 2770,perceptron_out = 20.232
image num 2771,perceptron_out = 9.72129
image num 2772,perceptron_out = 9.75988
image num 2773,perceptron_out = 3.64
image num 2774,perceptron_out = 4.80132
image num 2775,perceptron_out = 10.9599
image num 2776,perceptron_out = 10.1289
image num 2777,perceptron_out = 7.84697
image num 2778,perceptron_out = 5.13408
image num 2779,perceptron_out = 9.11973
image num 2780,perceptron_out = 11.3729
image num 2781,perceptron_out = 5.08611
image num 2782,perceptron_out = 7.95345
image num 2783,perceptron_out = 7.68328
image num 2784,perceptron_out = 11.6419
image num 2785,perceptron_out = 4.96481
image num 2786,perceptron_out = 5.89321
image num 2787,perceptron_out = 14.9145
image num 2788,perceptron_out = 10.5036
image num 2789,perceptron_out = 7.25047
image num 2790,perceptron_out = 9.24824
image num 2791,perceptron_out = 4.43273
image num 2792,perceptron_out = 10.8371
image num 2793,perceptron_out = 5.43918
image num 2794,perceptron_out = 13.5066
image num 2795,perceptron_out = 7.93463
image num 2796,perceptron_out = 20.6585
image num 2797,perceptron_out = 10.8548
image num 2798,perceptron_out = 14.6699
image num 2799,perceptron_out = 8.54557
image num 2800,perceptron_out = 10.5401
image num 2801,perceptron_out = 15.8406
image num 2802,perceptron_out = 8.95405
image num 2803,perceptron_out = 16.9214
image num 2804,perceptron_out = 7.02745
image num 2805,perceptron_out = 8.35678
image num 2806,perceptron_out = 10.1549
image num 2807,perceptron_out = 4.52351
image num 2808,perceptron_out = 13.1403
image num 2809,perceptron_out = 8.25333
image num 2810,perceptron_out = 5.48794
image num 2811,perceptron_out = 7.74537
image num 2812,perceptron_out = 4.07251
image num 2813,perceptron_out = 6.30581
image num 2814,perceptron_out = 7.03064
image num 2815,perceptron_out = 10.8223
image num 2816,perceptron_out = 14.6125
image num 2817,perceptron_out = 6.09277
image num 2818,perceptron_out = 13.4088
image num 2819,perceptron_out = 5.91535
image num 2820,perceptron_out = 17.8046
image num 2821,perceptron_out = 12.3779
image num 2822,perceptron_out = 6.09465
image num 2823,perceptron_out = 5.36065
image num 2824,perceptron_out = 9.21415
image num 2825,perceptron_out = 5.96175
image num 2826,perceptron_out = 40.7156
image num 2827,perceptron_out = 9.89977
image num 2828,perceptron_out = 19.6136
image num 2829,perceptron_out = 26.2417
image num 2830,perceptron_out = 20.0103
image num 2831,perceptron_out = 9.94441
image num 2832,perceptron_out = 8.02607
image num 2833,perceptron_out = 9.6123
image num 2834,perceptron_out = 6.97248
image num 2835,perceptron_out = 14.6456
image num 2836,perceptron_out = 9.51443
image num 2837,perceptron_out = 9.48719
image num 2838,perceptron_out = 9.79151
image num 2839,perceptron_out = 17.731
image num 2840,perceptron_out = 11.0263
image num 2841,perceptron_out = 7.58206
image num 2842,perceptron_out = 21.8343
image num 2843,perceptron_out = 8.73257
image num 2844,perceptron_out = 5.43335
image num 2845,perceptron_out = 18.0543
image num 2846,perceptron_out = 11.1786
image num 2847,perceptron_out = 6.25131
image num 2848,perceptron_out = 5.42683
image num 2849,perceptron_out = 4.62741
image num 2850,perceptron_out = 11.3439
image num 2851,perceptron_out = 4.92126
image num 2852,perceptron_out = 17.7807
image num 2853,perceptron_out = 7.09696
